GroupId,GroupName,Preference,Id,Product,Amount,Measure,Energie,FatTotal,Protein,CarbsTotal,Sugar,Starch,Fibre,Water,PUFA3,K,CA,P,MG,FE,CU,SE,ZN,IOD,VITA,VITC,VITD,VITE,VITK,VITB6,VITB12,FIBWAT,FIBFAT,FATPROT
22,"Suiker, snoep, zoet beleg en zoete sauzen",,1963,Hagelslag chocolade- puur,100,g,446,15.3,5.8,67.4,60.5,6.9,6.6,2.2,0,845,36,184,119,8.1,0.98,4,1.27,2.5,3,0,0,0.8,,0.018,0.21,8.8,21.9,21.1
15,Melk en melkproducten,,1916,Room slag- geklopt m suiker,100,g,351,30.8,2,16.4,16.4,0,0,49.8,0.2,84,68,50,7,0,0.01,1,0.15,8.5,310,1,0.1,0.7,9.1,0.02,0.17,49.8,30.8,32.8
16,Niet-alcoholische dranken,,861,Sap bieten-,100,g,34,0,0.9,7.7,7.4,0.3,0,90.2,0,290,3,29,22,0.6,,,0.3,,0,3,0,,,0.09,0,90.2,0,0.9
9,Groente,,141,Puree tomaten- geconcentreerd blik,100,g,87,0,4.5,15.5,12.9,2.6,3.7,73,0,1280,49,108,51,2.5,0.26,1,0.53,2.2,0,13,0,1,13,0.22,0,76.7,3.7,4.5
1,Aardappelen en knolgewassen,,668,Taro rauw,100,g,119,0.2,1.4,26.2,1.1,25.1,3.5,68.3,0,360,25,58,33,0.8,0.2,,1.3,,0,13,0,2.4,,0.08,0,71.8,3.7,1.6
6,Fruit,,156,Bessen vossen-,100,g,57,1.2,0.8,8.8,8.7,0.1,3.7,85,0.3,90,15,12,7,0.6,0.05,0,0.2,0.2,0,13,0,1,,0.07,0,88.7,4.9,2
1,Aardappelen en knolgewassen,,1150,Aardappelschijfjes/-partjes ed diepvries onbereid,100,g,134,3.8,2.5,21.2,0.6,20.5,2.5,70.2,0,350,6,58,22,0.5,0.08,1,0.36,2.4,0,13,0,1.5,0.2,0.29,0,72.7,6.3,6.3
1,Aardappelen en knolgewassen,,5099,Aardappelschijfjes/-partjes ed gekruid diepvries onbereid,100,g,134,3.8,2.5,21.2,0.6,20.5,2.5,70,0,350,6,58,22,0.5,0.08,1,0.36,2.4,0,13,0,1.5,0.2,0.29,0,72.5,6.3,6.3
7,Gebak en koek,,1473,Donut ongevuld,100,g,358,21.1,6,35.5,4.8,30.7,1.1,36.3,1.2,87,76,81,21,1.2,0.13,4,0.6,17,7,0,0.8,1.2,,0.02,0,37.4,22.2,27.1
6,Fruit,,1280,Babyvoeding fruit 4 mnd,100,g,58,0.1,0.5,13,11.4,1.6,1.8,84.6,0,185,40,32,11,0.3,0.14,2,0.14,,0,13,0,,,,0,86.4,1.9,0.6
12,Hartige snacks en zoutjes,,369,Loempia gefrituurd in plantaardige olie,100,g,181,8.2,7.1,18.6,2.9,15.7,2,61.2,0.3,166,34,81,16,1,0.09,3,0.73,2.1,6,5,0.4,1.2,,0.085,0.17,63.2,10.2,15.3
12,Hartige snacks en zoutjes,,2549,Loempia diepvries onbereid,100,g,152,4.5,6.1,21.2,2.5,18.7,1.3,66.9,,143,34,81,16,1,0.09,3,0.73,2.1,6,5,0.4,1.2,,0.085,0.17,68.2,5.8,10.6
9,Groente,,145,Kool rode blik/glas,100,g,40,0.2,0.8,7.9,7.5,0.4,2,86.1,0.1,170,36,25,7,0.3,0.06,1,0.13,2,0,13,0,0.1,47.6,0.08,0,88.1,2.2,1
6,Fruit,,177,Ananas op siroop blik/glas,100,g,69,0.1,0.3,16.1,14.8,1.3,1,80.6,0,99,10,11,12,0.3,0.05,0,0.08,,0,13,0,0.1,0.3,0.063,0,81.6,1.1,0.4
25,Vlees en gevogelte,1,1542,Lever runder- bereid,100,g,161,5.4,28.1,0,0,0,0.2,64.9,0.1,465,8,482,25,8.1,11.02,39,5.49,6.4,36815,12,4.3,2.5,3.3,0.68,164.68,65.1,5.6,33.5
12,Hartige snacks en zoutjes,,1943,Zoutjes Japanse mix m pinda's,100,g,421,8,10.9,75.6,2.3,73.3,1.6,3.7,0,232,20,147,48,1,0.38,9,1.49,0.4,0,0,0,1.2,,0.13,0,5.3,9.6,18.9
7,Gebak en koek,,2396,Taart chocolade- m slagroom,100,g,337,20.4,4.8,32.9,25,7.9,1.5,39.7,0.1,161,55,141,20,0.9,0.17,5,0.53,8.6,114,0,0.4,1.2,,0.04,0.3,41.2,21.9,25.2
7,Gebak en koek,,2409,Sprits m chocolade,100,g,541,30.3,4.7,61.5,28.8,32.7,1.7,10.7,0.2,116,36,81,14,0.8,0.11,3,0.47,4.1,276,0,0.2,1.2,,0.05,0.07,12.4,32,35
25,Vlees en gevogelte,,1555,Gehakt varkens- gebakken,100,g,243,15.2,26.4,0.2,0.2,0,0.1,56.8,0.2,515,10,272,33,1.1,0.08,13,2.98,3,79,12,1.1,3.7,,0.3,0.83,56.9,15.3,41.6
25,Vlees en gevogelte,,2767,Worst rook- varkens ambachtelijke slagerij gekookt,100,g,311,27.1,15.2,1,0.2,0.8,1.2,53.2,0.4,239,10,207,15,1.1,0.08,12,2.1,2.5,27,12,0.6,1,,0.11,0.85,54.4,28.3,42.3
15,Melk en melkproducten,,1808,Creme fraiche,100,g,294,30,2.5,2.9,2.9,0,0,63.8,0.2,97,70,58,8,0,0.01,1,0.18,10.4,354,1,0.1,0.9,10.5,0.024,0.2,63.8,30,32.5
7,Gebak en koek,,255,Taart slagroom-,100,g,316,18.9,4.6,31.4,23.1,8.3,0.8,44,0.2,134,56,140,12,0.6,0.07,5,0.44,9.3,126,0,0.4,1.2,,0.04,0.3,44.8,19.7,23.5
27,Vleeswaren,,810,Filet americain,100,g,240,18.8,14.2,3,1.3,1.7,0.9,59.4,0.3,359,14,158,15,2,0.05,9,4.8,2.5,7,12,0.9,6.5,,0.14,1.51,60.3,19.7,33
7,Gebak en koek,,262,Sprits m roomboter,100,g,496,29.8,5.8,50.4,21.7,28.7,1.7,12,0.2,76,19,64,9,0.5,0.09,3,0.39,1.9,306,0,0.2,1.2,10.9,0.05,0,13.7,31.5,35.6
7,Gebak en koek,,833,Appelcarre,100,g,342,18.7,3.7,38.6,21.6,17,1.7,35.1,0.2,113,15,31,8,0.5,0.06,1,0.17,6.5,112,2,1.1,1.2,0.6,0.04,0,36.8,20.4,22.4
7,Gebak en koek,,2577,Cake appel- m roomboter,100,g,264,13.7,3.9,30.5,19.8,10.7,1.2,49.7,0.1,119,23,105,8,0.5,0.04,4,0.37,11,108,1,0.3,1.2,4.9,0.05,0.15,50.9,14.9,17.6
9,Groente,,677,Klaroen rauw,100,g,56,1,4,7,3,4,1.5,86,,420,315,75,55,5.6,0.13,,0.6,,0,12,0,,,0.19,0,87.5,2.5,5
9,Groente,,1141,Groentemix Mexico Melange diepvries onbereid,100,g,85,0.9,4.5,12,2,10,5.3,77,0.2,200,,,,1.5,,,,,0,12,0,,,,0,82.3,6.2,5.4
11,Hartige sauzen,,1524,Saus tomaten- kant-en-klaar glas,100,g,68,3.3,1.6,6.9,5.5,1.4,1.8,84.2,0,313,10,20,8,0.5,0.04,0,0.17,3.7,0,11,0,1.2,4.1,0.07,0,86,5.1,4.9
9,Groente,,558,Selderij knol- rauw,100,g,38,0,2,5,0,5,4.9,88,0,400,80,90,9,1,0.04,1,0.31,2,0,12,0,0.5,41,0.13,0,92.9,4.9,2
20,Samengestelde gerechten,,2944,Pizza m vis diepvries onbereid,100,g,225,9,9.6,25.3,2.1,23.2,1.9,52.9,0.1,166,77,123,17,0.7,0.1,13,0.79,11,29,2,0.3,1.7,3.6,0.14,0.84,54.8,10.9,18.6
6,Fruit,1,157,Bramen,100,g,37,0.2,0.9,5.1,5.1,0,3.1,87,0.1,185,41,25,23,1,0.11,0,0.2,,0,12,0,2.4,19.8,0.03,0,90.1,3.3,1.1
6,Fruit,,1116,Meloen op siroop blik/glas,100,g,80,0,0.5,19,19,0,1,80,0,300,15,10,6,0.8,0.04,0,0.16,,0,12,0,0,0.1,0.06,0,81,1,0.5
12,Hartige snacks en zoutjes,,5183,Kipcorn bereid  met vloeibaar vet,100,g,629,63.2,6,8.8,0.8,8,0.3,20.9,0.7,74,4,51,6,0.3,0.01,1,0.48,1.6,0,0,0,1.2,0.1,0.08,0.06,21.2,63.5,69.2
22,"Suiker, snoep, zoet beleg en zoete sauzen",,433,Vlokken chocolade- melk,100,g,454,15,5.8,72,70,2,3.5,1.1,0,347,110,158,64,4.4,0.56,5,0.31,17,32,0,0,1.2,,0.05,0.58,4.6,18.5,20.8
6,Fruit,,166,Meloen net-,100,g,27,0,0.5,6,6,0,0.4,94,0,200,15,10,20,0.8,0.04,0,0.16,,0,12,0,0.1,0.1,0.06,0,94.4,0.4,0.5
9,Groente,,130,Asperge witte blik/glas,100,g,17,0.3,1.4,1.9,1.8,0.1,1.2,95.7,0,200,15,30,10,0.6,0.14,0,0.5,0.7,0,12,0,0.3,41.3,0.03,0,96.9,1.5,1.7
22,"Suiker, snoep, zoet beleg en zoete sauzen",,929,Chocolade melk- z suiker,100,g,491,34.9,5.7,12.1,12.1,0,3.1,1.4,0,404,250,205,100,4,0.23,5,0.11,20,57,1,0,1.2,2.3,0.041,0.58,4.5,38,40.6
6,Fruit,,1764,Babyvoeding fruit 12 mnd,100,g,64,0.1,0.6,14.4,12.7,1.7,1.6,83.3,0,177,29,17,7,0.2,0.03,1,0.06,,0,12,0,,,,0,84.9,1.7,0.7
15,Melk en melkproducten,,296,Melkpoeder volle,100,g,504,28.4,27.1,35,35,0,0,4,0.2,1209,930,750,85,0.2,0.02,10,3.09,25,287,0,0.1,0.8,2.2,0.25,3.7,4,28.4,55.5
22,"Suiker, snoep, zoet beleg en zoete sauzen",,436,Pasta chocolade- hazelnoot,100,g,562,35.3,5.7,53.9,50.2,3.7,2.9,1.5,0,465,116,193,74,4.5,0.42,3,1.3,2.5,0,1,0,9.8,,0.045,0,4.4,38.2,41
22,"Suiker, snoep, zoet beleg en zoete sauzen",,2531,Vlokken chocolade- gem,100,g,451,15.2,5.6,70.5,68.2,2.3,4.5,1,0,435,87,162,78,5.4,0.69,4,0.42,12.6,30,0,0,1.1,,0.04,0.49,5.5,19.7,20.8
25,Vlees en gevogelte,1,1560,Lever varkens- bereid,100,g,164,5.8,27.9,0,0,0,0.1,64.9,0,385,9,490,26,23.3,1.88,82,10.07,6.5,28463,11,1.5,1.8,,0.55,31.4,65,5.9,33.7
25,Vlees en gevogelte,1,1573,Lever kalfs- bereid,100,g,172,5.8,27.9,2,0,2,0.1,64.9,0.1,385,9,490,26,7.5,1.88,63,10.07,4.3,17390,11,4.3,1.8,1.6,0.55,110,65,5.9,33.7
9,Groente,,1397,Tomaat gestoofd,100,g,59,5.1,0.9,1.9,1.9,0,1.3,91.7,0.2,247,10,24,10,0.2,0.04,0,0.1,,39,11,0.5,1.4,2.8,0.086,0,93,6.4,6
25,Vlees en gevogelte,,1669,Varkensvlees >15 g vet rauw gem,100,g,278,23.3,16.4,0.6,0.4,0.3,0.2,58.1,0.2,309,9,165,19,0.7,0.06,10,2.01,3.5,15,11,0.8,0.8,0,0.35,0.62,58.3,23.5,39.7
25,Vlees en gevogelte,,1664,Rundvlees >5 g vet rauw gem,100,g,212,14.8,18.6,1,0.5,0.5,0.3,65.3,0.1,281,10,166,20,2,0.07,7,4.22,2.6,14,11,0.6,0.6,0,0.25,1.8,65.6,15.1,33.4
7,Gebak en koek,,2721,Donut m glazuur,100,g,358,19,5.4,40.8,13.2,27.6,1,33.7,1.1,79,68,73,19,1.1,0.12,4,0.54,15.3,6,0,0.7,1.1,,0.018,0,34.7,20,24.4
7,Gebak en koek,,2569,Koek ontbijt- m noten en vruchten,100,g,342,6.5,4.9,64,37.2,26.9,3.8,19.5,0.1,255,26,138,40,1.1,0.19,9,0.92,12.5,0,0,0.1,1.1,0.4,0.05,0,23.3,10.3,11.4
9,Groente,,3254,Groente roerbak- Champignon gekookt,100,g,25,0.3,1.9,2.6,1.6,1,1.9,91.6,0.1,231,25,40,9,0.7,0.16,2,0.27,1.5,0,11,0,0.5,15.7,0.1,0,93.5,2.2,2.2
1,Aardappelen en knolgewassen,,2922,Aardappelen vastkokend z schil gekookt gem,100,g,86,0.5,1.8,17.9,0.5,17.4,1.5,77.8,0.1,315,11,42,18,0.6,0.08,0,0.34,2.5,0,11,0,0.1,,0.2,0,79.3,2,2.3
9,Groente,,2498,Tomaat gezeefd pak,100,g,39,0.3,1.8,6.3,6,0.3,2,89.4,0,283,11,21,9,0.5,0.04,0,0.17,3,0,11,0,1.2,2.6,0.08,0,91.4,2.3,2.1
20,Samengestelde gerechten,,1377,Groenteschotel met vlees turlu Turks bereid,100,g,74,2.9,4.1,6.8,4.7,2.1,1.9,84.3,0,280,14,,,0.5,,,,,,2,,,,0.22,,86.2,4.8,7
9,Groente,,2293,Tomaat in blik,100,g,24,0.4,1.1,3.7,3.6,0.1,0.7,94.1,0,224,11,21,9,0.5,0.04,0,0.17,3,0,11,0,1.2,2.6,0.08,0,94.8,1.1,1.5
25,Vlees en gevogelte,,1569,Hamburger bereid,100,g,255,17.9,22.5,0.9,0.4,0.5,0.1,57.1,0.2,377,20,182,23,2.5,0.09,9,4.98,2.4,34,10,0.6,1.5,,0.2,1.93,57.2,18,40.4
20,Samengestelde gerechten,,372,Babyvoeding maaltijd 8 mnd,100,g,74,2.1,3.4,9.7,1.8,7.8,1.7,83.1,0,241,32,53,16,0.7,0.08,3,0.55,,,2,,,,,,84.8,3.8,5.5
7,Gebak en koek,,5143,Cake madeleine cakereepjes Lotus,100,g,424,21.4,6.2,49.4,22.2,27.2,4.5,18.5,,85,24,93,10,0.8,0.06,6,0.57,16.7,249,0,2.3,1.1,0.3,0.06,0.38,23,25.9,27.6
9,Groente,,140,Spinazie blik/glas,100,g,31,0.9,3.2,1.3,0.7,0.6,3,91.7,0.4,250,200,40,77,1.4,0.07,2,0.6,2,0,10,0,3.5,575,0.1,0,94.7,3.9,4.1
20,Samengestelde gerechten,,1279,Kindervoeding maaltijd 15 mnd,100,g,70,1.9,3.6,9,1.4,7.6,1.5,83,0,217,29,52,16,0.8,0.07,3,0.51,,,2,,,,,,84.5,3.4,5.5
7,Gebak en koek,,2395,Soes slagroom- m chocola,100,g,305,23.9,4.5,17.6,10.8,6.8,0.9,51.7,0.2,108,48,83,15,0.7,0.12,4,0.48,13,231,0,0.9,1.1,4.3,0.04,0.34,52.6,24.8,28.4
6,Fruit,1,153,Bessen rode,100,g,36,0,1.1,4.4,4.4,0,3.4,88.7,0,295,20,40,13,1,0.12,0,0.2,,0,10,0,0.1,11,0.07,0,92.1,3.4,1.1
9,Groente,,22,Kool Chinese gekookt,100,g,17,0,1,2,0,2,2.5,94.5,0,250,125,45,11,1,0.02,0,0.17,2,0,10,0,0.1,34,0.03,0,97,2.5,1
7,Gebak en koek,,634,Koek kokos-,100,g,517,30.8,6,53,28,25,2,14.6,0.2,130,60,80,11,0.6,0.12,4,0.46,1.7,275,0,0.2,1.1,,0.05,0,16.6,32.8,36.8
9,Groente,,957,Asperge witte gekookt,100,g,18,0,1,3,1,2,1.2,94,0,200,20,60,13,1,0.08,1,0.7,0.2,0,10,0,1.2,50.6,0.03,0,95.2,1.2,1
9,Groente,,1139,Doperwten m wortelen diepvries onbereid,100,g,58,0.4,3.8,7.1,2.2,4.9,5.2,86,0.1,200,29,58,18,1,0.09,0,0.5,,0,10,0,0.3,13.1,0.053,0,91.2,5.6,4.2
7,Gebak en koek,,1475,Soes slagroom-,100,g,286,23.1,4.3,15,8.1,6.9,0.4,56.1,0.2,83,47,77,8,0.5,0.04,4,0.41,13.9,251,0,1,1.1,4.5,0.04,0.34,56.5,23.5,27.4
9,Groente,,1144,Groente soep- diepvries onbereid,100,g,25,0,2,3,2,1,2.6,93,0,150,,,14,1,,,,,0,10,0,,,,0,95.6,2.6,2
7,Gebak en koek,,486,Vlaai vruchten-,100,g,229,5.1,2.9,41.7,19.8,21.9,1.1,48,0,114,22,94,10,0.4,0.06,2,0.18,9.6,29,0,0.3,1.1,2.3,0.014,0,49.1,6.2,8
6,Fruit,,155,Bessen bos-,100,g,30,0,0.6,6,6,0,1.8,91.6,0,80,15,15,2,1,0.08,0,0.1,,0,10,0,1.9,19.3,0.04,0,93.4,1.8,0.6
9,Groente,,3128,Pastinaak gekookt,100,g,70,1.2,1.6,11.4,5.6,5.8,3.6,78.7,,350,50,76,23,0.6,0.04,2,0.3,,0,10,0,,0.1,0.09,0,82.3,4.8,2.8
9,Groente,,1905,Groenten rauw gem,100,g,20,0.4,1,2.5,2.2,0.3,1.3,94.5,0,243,27,30,11,0.6,0.04,0,0.3,2.5,0,10,0,0.3,30.3,0.07,0,95.8,1.7,1.4
9,Groente,,13,Selderij bleek- gekookt,100,g,14,0,1,2,1,1,1.1,92,0,320,80,40,4,0.5,0.01,3,0.1,1.1,0,10,0,0.2,37.8,0.06,0,93.1,1.1,1
6,Fruit,1,163,Kersen,100,g,57,0.4,0.9,11.5,11.5,0,0.9,86,0.1,248,20,21,10,0.5,0.07,0,0.06,,0,10,0,0.1,2.1,0.04,0,86.9,1.3,1.3
11,Hartige sauzen,,2462,Jus 5% vet ongebonden bereid z juspoeder,100,g,44,4.8,0,0,0,0,0,95.1,0.3,2,5,1,1,0,0.02,0,0,0.5,33,0,0.4,1.1,0,0,0,95.1,4.8,4.8
9,Groente,,10,Aubergine rauw,100,g,20,0,1,3,3,0,2,93,0,200,10,12,11,0.5,0.01,0,0.2,1,0,10,0,0,6.1,0.07,0,95,2,1
22,"Suiker, snoep, zoet beleg en zoete sauzen",,1508,Bonbon,100,g,512,30.7,5.5,51.8,50.1,1.7,3.3,8.7,0.1,269,118,125,35,1.7,0.45,1,0.6,,33,0,0,2,,0.03,0,12,34,36.2
6,Fruit,,180,Bessen bos- op siroop blik/glas,100,g,66,0.3,0.3,15.1,15.1,0,1,83.3,0.1,130,25,27,5,0.5,0.08,0,0.2,,0,10,0,1,9.6,0.11,0,84.3,1.3,0.6
6,Fruit,,167,Morellen,100,g,52,0,1,11,11,0,2.1,87,0,248,12,20,10,0.4,0.07,1,0.1,,0,10,0,0.1,2.1,0.04,0,89.1,2.1,1
9,Groente,,1140,Groente erwtensoep- diepvries onbereid,100,g,17,0,2,1,1,0,2.6,95,0,150,38,38,14,0.4,0.05,1,0.23,2,0,10,0,0.6,11,0.09,0,97.6,2.6,2
6,Fruit,,152,Bessen blauwe,100,g,52,0,0.7,11,10,1,2.4,85.6,0,85,5,12,5,0.3,0.08,0,0.2,,0,10,0,0.6,19.3,0.05,0,88,2.4,0.7
27,Vleeswaren,,1151,Vleeswaren >30 g vet gem,100,g,374,33.4,15.7,2.3,0.9,1.4,0.5,43.9,0.4,257,26,186,15,2.2,0.11,9,2.35,2.9,985,9,0.9,0.3,7.8,0.12,1.99,44.4,33.9,49.1
25,Vlees en gevogelte,,2912,Kalfsbraadworst gebakken,100,g,237,16,22.9,0.4,0.3,0.1,0,59.3,0,389,17,203,23,1.2,0.09,8,3.63,5.8,74,9,1.4,1,,0.22,2.28,59.3,16,38.9
25,Vlees en gevogelte,,3017,Gehakt kalfs- rauw,100,g,214,15.1,19,0.3,0.3,0,0.3,65.3,0,338,8,181,20,1,0.06,7,2.82,3.9,30,9,0.8,0.4,,0.32,2.13,65.6,15.4,34.1
25,Vlees en gevogelte,1,1550,Rundertartaar bereid,100,g,186,7.2,30.1,0.3,0.3,0,0,61.4,0.1,509,10,256,30,3.5,0.17,11,6.78,2.7,21,9,0.8,1.2,,0.31,2.66,61.4,7.2,37.3
14,Kruiden en specerijen,,829,Bieslook vers,100,g,62,1,4,8,0,8,2.3,83,,434,167,75,32,1.3,,,,,0,47,0,,212.7,0,0,85.3,3.3,5
15,Melk en melkproducten,,1791,Room spuitbus m suiker,100,g,305,28,2.3,11,11,0,0,55.6,0.2,99,74,58,8,0,0.01,1,0.18,9.9,298,1,0.1,0.9,9.1,0.02,0.2,55.6,28,30.3
27,Vleeswaren,,638,Worst cervelaat-,100,g,375,33,17.8,1.3,0.6,0.7,0.7,41.7,0.3,249,29,169,16,1.5,0.06,11,2.34,2.5,18,9,0.9,0.5,11.3,0.17,0.92,42.4,33.7,50.8
27,Vleeswaren,,2996,Worst Chorizo,100,g,358,29.1,20.7,3.4,3,0.4,0,37.4,0.3,249,29,313,16,1.5,0.06,11,2.34,2.5,18,9,0.9,0.5,,0.17,0.92,37.4,29.1,49.8
27,Vleeswaren,,5165,Worst met-,100,g,484,42.5,22.3,2.7,1.4,1.3,0.8,31.8,0.4,249,29,169,16,1.5,0.06,11,2.34,2.5,18,9,0.9,0.5,11.3,0.17,0.92,32.6,43.3,64.8
27,Vleeswaren,,3324,Vleeswaren Na-,100,g,179,11.1,16.1,3.5,1.5,2,0.2,67.2,0.2,627,14,264,18,1.4,0.06,12,2.5,4.4,11,9,0.4,0.4,0,0.27,0.93,67.4,11.3,27.2
16,Niet-alcoholische dranken,,2134,Limonade vruchten- Dubbelfrisss,100,g,26,0,0,6.6,6.5,0.1,0,93.4,0,18,5,1,1,0,0,0,0,,0,2,0,0,0,0.008,0,93.4,0,0
16,Niet-alcoholische dranken,,2136,Limonade vruchten- Dubbelfrisss light,100,g,14,0,0,3.4,3.3,0.1,0,96.6,0,28,6,3,2,0.1,0,0,0,,0,2,0,0,0,0.01,0,96.6,0,0
25,Vlees en gevogelte,,3034,Gehakt mager runder- rauw,100,g,182,11.1,20,0.3,0.3,0,0.5,68.8,0.1,332,8,173,20,2.2,0.06,8,4.76,3.3,8,9,0.5,0.5,,0.32,1.95,69.3,11.6,31.1
22,"Suiker, snoep, zoet beleg en zoete sauzen",,2870,Candybar Lion,100,g,493,22.9,5.5,65.5,53.1,12.4,1.3,4.8,0,159,109,96,24,1.3,0.15,1,0.53,5.8,15,1,0.3,0.2,,0.05,0,6.1,24.2,28.4
2,Alcoholische dranken,,2837,Bier met vruchtensmaak,100,g,52,0,0.3,6,2.4,3.6,0.5,89.3,0,67,4,25,8,0.1,0.01,0,0.03,0,0,2,0,0,0,0.05,0.03,89.8,0.5,0.3
25,Vlees en gevogelte,,3204,Gehakt runder- ambachtelijke slagerij rauw,100,g,180,10.9,20,0.3,0.3,0,0.5,68.8,0,332,8,173,20,2.2,0.06,8,4.76,3.3,8,9,0.5,0.5,,0.32,1.95,69.3,11.4,30.9
2,Alcoholische dranken,,3267,Bier Radler,100,g,40,0,0.4,6.5,5.7,0.8,0.1,91.1,0,30,4,12,4,0,0.01,0,0.02,0.2,0,2,0,0,0,0.02,0.01,91.2,0.1,0.4
16,Niet-alcoholische dranken,,5068,Bier Radler alcoholvrij,100,g,34,0,0.2,8.3,7.2,1.1,0,91.5,,22,5,9,2,0,0.01,0,0.01,0.2,0,2,0,0,0,0.02,0.01,91.5,0,0.2
12,Hartige snacks en zoutjes,,2617,Broodje bapao vlees,100,g,245,5.9,8.9,38.1,7.3,30.8,1.9,44.3,0.3,168,21,102,20,1,0.08,5,1.06,33.9,2,1,0.1,1,5.5,0.14,0.2,46.2,7.8,14.8
27,Vleeswaren,,2304,Worst cervelaat- magere,100,g,241,16.5,23,0.1,0.1,0,0,56.5,0.2,249,29,150,16,1.5,0.06,11,2.34,3.9,6,9,0.7,,,0.17,0.92,56.5,16.5,39.5
9,Groente,,134,Doperwten middelfijn blik/glas,100,g,94,1,5,14,1,13,4.5,76,0,100,30,90,23,2,0.17,1,0.71,2,0,9,0,0.3,36,0.03,0,80.5,5.5,6
7,Gebak en koek,,2397,Koek ontbijt- m noten,100,g,337,5.4,4,66.2,37.6,29.1,3.9,20.2,0.1,203,23,131,34,1,0.15,7,0.89,13.5,0,0,0.1,1,0.1,0.03,0,24.1,9.3,9.4
9,Groente,,1119,Doperwten extra fijn Na- blik/glas,100,g,51,0,4,6.5,3,3.5,4.7,80.1,0,500,36,100,23,1.6,0.17,1,0.95,,0,9,0,0.3,36,0.09,0,84.8,4.7,4
9,Groente,,135,Doperwten zeer fijn/extra fijn blik/glas,100,g,78,0.8,5.6,9.9,3.2,6.7,4.5,76.9,0,118,36,100,23,1.6,0.17,1,0.95,2,0,9,0,0.3,36,0.09,0,81.4,5.3,6.4
14,Kruiden en specerijen,,3352,Soeppoeder,100,g,372,12.1,9.6,54.2,11.6,42.6,4,8,0,782,99,211,28,1.3,0.12,2,0.7,,0,0,0,1.8,7.4,0.06,0,12,16.1,21.7
9,Groente,,1811,Kousenband gekookt,100,g,29,0.2,2.7,2.5,2.4,0.1,3.5,90.7,0,400,46,62,39,1.1,,0,0.57,,0,9,0,,16,0.08,0,94.2,3.7,2.9
9,Groente,,2738,Ui sla- gekookt,100,g,26,0.3,1.2,3.5,2.1,1.4,2.3,92.2,0,316,50,51,13,0.8,0.06,0,0.74,2.5,0,9,0,0.4,193.4,0.065,0,94.5,2.6,1.5
1,Aardappelen en knolgewassen,,2325,Aardappelen m schil gekookt gem,100,g,74,0.3,1.4,15.4,1,14.4,1.8,81,0.1,430,13,54,18,0.6,0.06,1,0.3,2,0,9,0,0.1,,0.33,0,82.8,2.1,1.7
9,Groente,,127,Rauwkost gem,100,g,18,0.4,0.9,2.2,2,0.2,1.2,95,0,240,27,30,11,0.6,0.04,0,0.32,2.5,0,9,0,0.4,32.8,0.06,0,96.2,1.6,1.3
1,Aardappelen en knolgewassen,,982,Aardappelen z schil gekookt gem,100,g,83,0.3,1.9,17.4,0.2,17.2,1.6,78,0.1,344,9,41,19,0.5,0.08,0,0.33,2.5,0,9,0,0.1,,0.19,0,79.6,1.9,2.2
7,Gebak en koek,,635,Koekje krakeling,100,g,497,24.8,6.7,61.1,26.6,34.5,1.3,6.2,0.2,78,16,52,14,0.4,0.07,3,0.31,1.7,251,0,0.1,1,9.3,0.05,0.09,7.5,26.1,31.5
21,Soepen,,5062,Soep tomaten- met vermicelli,100,g,23,0.5,0.8,3.6,1.6,1.9,0.8,93.2,0,133,8,18,6,0.4,0.05,0,0.2,1.6,0,9,0,0.4,8,0.04,0,94,1.3,1.3
9,Groente,,2331,Bamipakket gekookt,100,g,19,0.2,1.2,2,1.6,0.4,2.1,94.3,0,153,36,25,10,0.3,0.06,1,0.17,1.6,0,9,0,0.4,25.2,0.07,0,96.4,2.3,1.4
9,Groente,,850,Groente zoetzuur atjar tjampoer glas,100,g,42,0.2,1,7.6,7,0.6,2.4,87.6,0,78,26,13,4,0.1,0.02,1,0.05,1.6,0,9,0,0.1,28.1,0.05,0,90,2.6,1.2
25,Vlees en gevogelte,,1903,Nier lams- rauw,100,g,91,2.6,17,0,0,0,0,78.6,,260,8,270,18,5.5,0.62,150,2.5,4.4,,9,0.1,0.4,,0.59,17,78.6,2.6,19.6
25,Vlees en gevogelte,,1902,Nier runder- rauw,100,g,88,2.1,17.2,0,0,0,0,78.8,0,240,11,240,16,7.2,0.48,150,1.9,15,105,8,1,0.2,0,0.37,15,78.8,2.1,19.3
1,Aardappelen en knolgewassen,,1457,Aardappelen gebakken,100,g,120,4.8,1.8,16.5,0.2,16.2,1.5,74.7,0.1,327,9,40,18,0.5,0.07,0,0.31,2.4,45,8,0.4,0.1,,0.18,0,76.2,6.3,6.6
11,Hartige sauzen,,2470,Saus frites- 5% olie,100,g,100,5.3,0.8,9.8,2.9,6.9,5,79.1,0.3,45,8,17,2,0.2,0.01,2,0.11,1,1,0,0,1,,0.002,0.07,84.1,10.3,6.1
25,Vlees en gevogelte,,1672,Varkensvlees >19 g vet bereid gem,100,g,378,31.3,23.1,0.8,0.1,0.7,0.3,42.6,0.2,439,14,240,24,1,0.08,14,2.65,3.9,24,8,0.9,1.1,0,0.22,0.86,42.9,31.6,54.4
